"","number","year","species","type","InpN","lenbin","obs_value","label","pred_value","nll","pearson"
"258",1,12,"Atlantic_herring",0,15,3,0.527326819951517,"survey",0.677642,-1.98563,-0.707209869936112
"259",1,12,"Atlantic_herring",0,15,4,0.354624256225667,"survey",0.251308,1.83031,0.798198915244716
"260",1,12,"Atlantic_herring",0,15,5,0,"survey",4.06762e-05,0.00134787,-0.0247010728511941
"261",1,13,"Atlantic_herring",0,9,1,0,"survey",2.07663e-11,0.0138412,-1.36710167873498e-05
"262",1,13,"Atlantic_herring",0,9,2,0,"survey",0.00845485,-0.00399205,-0.275850774876563
"263",1,13,"Atlantic_herring",0,9,3,0.389348261517128,"survey",0.784414,-2.45477,-1.33819053668897
"264",1,13,"Atlantic_herring",0,9,4,0.610651738482872,"survey",0.20712,5.93843,2.66003857354759
"265",1,13,"Atlantic_herring",0,9,5,0,"survey",1.06308e-05,0.00201581,-0.00978147228181934
"266",1,14,"Atlantic_herring",0,6,1,0,"survey",2.73222e-11,0.00906296,-1.2803640107407e-05
"267",1,14,"Atlantic_herring",0,6,2,0.0373129950132004,"survey",0.00341708,0.536847,1.42035012561996
"268",1,14,"Atlantic_herring",0,6,3,0.135934291581109,"survey",0.479435,-1.02807,-1.21517379231661
"269",1,14,"Atlantic_herring",0,6,4,0.826752713405691,"survey",0.517141,2.32466,1.05460183469702
"270",1,14,"Atlantic_herring",0,6,5,0,"survey",6.56377e-06,0.00163305,-0.00627555734576619
"271",1,15,"Atlantic_herring",0,13,1,0,"survey",4.42199e-11,0.0190108,-2.39762111268649e-05
"272",1,15,"Atlantic_herring",0,13,2,0.0534802404849948,"survey",0.00172953,2.38992,4.48666809016014
"273",1,15,"Atlantic_herring",0,13,3,0.74849696878223,"survey",0.317784,8.32943,2.75482243448315
"274",1,15,"Atlantic_herring",0,13,4,0.198022790732775,"survey",0.680482,-3.17776,-2.10874446640843
"275",1,15,"Atlantic_herring",0,13,5,0,"survey",5.03402e-06,0.00388305,-0.0080896390525165
"276",1,16,"Atlantic_herring",0,10,1,0,"survey",8.0218e-11,0.0140284,-2.83227823491973e-05
"277",1,16,"Atlantic_herring",0,10,2,0,"survey",0.00128616,-0.00255347,-0.1134089943523
"278",1,16,"Atlantic_herring",0,10,3,0.98759458318449,"survey",0.218648,14.8812,5.20024035175608
"279",1,16,"Atlantic_herring",0,10,4,0.01240541681551,"survey",0.780061,-0.516679,-2.74854043341185
"280",1,16,"Atlantic_herring",0,10,5,0,"survey",4.32053e-06,0.00313972,-0.00657307386235694
"281",1,17,"Atlantic_herring",0,10,1,0,"survey",1.57148e-10,0.0133563,-3.96418970282705e-05
"282",1,17,"Atlantic_herring",0,10,2,0.0601871726624882,"survey",0.00218256,1.9994,3.92626343290866
"283",1,17,"Atlantic_herring",0,10,3,0.457857531266993,"survey",0.161498,4.76854,2.33203640067851
"284",1,17,"Atlantic_herring",0,10,4,0.481955296070519,"survey",0.836315,-2.65695,-1.22534783282448
"285",1,17,"Atlantic_herring",0,10,5,0,"survey",3.94575e-06,0.00323042,-0.00628152051656285
"286",1,18,"Atlantic_herring",0,18,1,0,"survey",1.19709e-10,0.0245309,-4.64194140419717e-05
"287",1,18,"Atlantic_herring",0,18,2,0.488789879578435,"survey",0.611828,-1.97738,-0.667361680977561
"288",1,18,"Atlantic_herring",0,18,3,0.483690303648433,"survey",0.0619884,17.8795,7.18598987025768
"289",1,18,"Atlantic_herring",0,18,4,0.0275198167731315,"survey",0.326182,-1.22708,-2.2186382310553
"290",1,18,"Atlantic_herring",0,18,5,0,"survey",1.39785e-06,0.00768168,-0.00501610406590613
"291",1,19,"Atlantic_herring",0,27,1,0,"survey",1.04935e-11,0.0433658,-1.68322458394595e-05
"292",1,19,"Atlantic_herring",0,27,2,0.0246724759010686,"survey",0.0431733,-0.371691,-0.462663600476191
"293",1,19,"Atlantic_herring",0,27,3,0.748707009317583,"survey",0.941736,-4.6426,-1.0335698582022
"294",1,19,"Atlantic_herring",0,27,4,0.226620514781349,"survey",0.0150902,16.5758,8.94760904489038
"295",1,19,"Atlantic_herring",0,27,5,0,"survey",5.83635e-08,0.0200934,-0.00125531450242559
"296",1,20,"Atlantic_herring",0,23,1,0,"survey",6.98962e-12,0.0378753,-1.2679166376383e-05
"297",1,20,"Atlantic_herring",0,23,2,0,"survey",0.105961,-0.0160142,-1.56112235266811
"298",1,20,"Atlantic_herring",0,23,3,0.914515912847931,"survey",0.651717,7.11496,1.5611978964983
"299",1,20,"Atlantic_herring",0,23,4,0.0854840871520693,"survey",0.242322,-2.04864,-1.527983096477
"300",1,20,"Atlantic_herring",0,23,5,0,"survey",1.82811e-08,0.0197852,-0.000648432957213003
"301",1,21,"Atlantic_herring",0,25,1,0,"survey",3.08743e-12,0.0432105,-8.78554210051947e-06
"302",1,21,"Atlantic_herring",0,25,2,0,"survey",0.00952753,-0.0113875,-0.488045336008859
"303",1,21,"Atlantic_herring",0,25,3,0.72744671492933,"survey",0.836111,-2.53756,-0.594189349139056
"304",1,21,"Atlantic_herring",0,25,4,0.27255328507067,"survey",0.154362,3.87249,1.50412960924626
"305",1,21,"Atlantic_herring",0,25,5,0,"survey",3.76906e-09,0.0254513,-0.000306963352861543
"306",1,22,"Atlantic_herring",0,9,1,0,"survey",4.28223e-12,0.0152615,-6.20806491589771e-06
"307",1,22,"Atlantic_herring",0,9,2,0.0117824683975251,"survey",0.0259319,-0.0834706,-0.263598588121033
"308",1,22,"Atlantic_herring",0,9,3,0.740134403031469,"survey",0.482994,2.83972,1.10999419389612
"309",1,22,"Atlantic_herring",0,9,4,0.248083128571006,"survey",0.491074,-1.52466,-1.04025004385747
"310",1,22,"Atlantic_herring",0,9,5,0,"survey",2.36016e-09,0.00958353,-0.00014574443385598
"311",1,23,"Atlantic_herring",0,8,1,0,"survey",4.39479e-12,0.013545,-5.92944516797314e-06
"312",1,23,"Atlantic_herring",0,8,2,0,"survey",0.0714171,-0.00525467,-0.755868242486745
"313",1,23,"Atlantic_herring",0,8,3,0.907140939173287,"survey",0.538247,3.78377,1.42218372527086
"314",1,23,"Atlantic_herring",0,8,4,0.0928590608267126,"survey",0.390336,-1.0669,-1.34672522276271
"315",1,23,"Atlantic_herring",0,8,5,0,"survey",1.10174e-09,0.00912787,-9.3882479728648e-05
"316",1,24,"Atlantic_herring",0,9,1,0,"survey",2.72301e-12,0.0156688,-4.95046361465267e-06
"317",1,24,"Atlantic_herring",0,9,2,0.0105928853754941,"survey",0.00706755,0.0397799,0.125801914063635
"318",1,24,"Atlantic_herring",0,9,3,0.743841897233202,"survey",0.771784,-0.249224,-0.0954184713923646
"319",1,24,"Atlantic_herring",0,9,4,0.245565217391304,"survey",0.221149,0.23123,0.155760433723
"320",1,24,"Atlantic_herring",0,9,5,0,"survey",3.09832e-10,0.01141,-5.28061360070968e-05
"321",1,25,"Atlantic_herring",0,14,1,0,"survey",4.1415e-12,0.0237869,-7.61452559257634e-06
"322",1,25,"Atlantic_herring",0,14,2,0.16972085772274,"survey",0.0142042,5.89491,4.88239084457157
"323",1,25,"Atlantic_herring",0,14,3,0.079624672765244,"survey",0.446425,-1.92237,-2.05409004889126
"324",1,25,"Atlantic_herring",0,14,4,0.750654469512016,"survey",0.53937,3.46861,1.07643596501613
"325",1,25,"Atlantic_herring",0,14,5,0,"survey",2.11221e-10,0.018285,-5.43791688057109e-05
"326",1,26,"Atlantic_herring",0,18,1,0,"survey",5.23327e-12,0.0301622,-9.70560971809602e-06
"327",1,26,"Atlantic_herring",0,18,2,0.726373710522573,"survey",0.0598885,32.6125,11.5546036161875
"328",1,26,"Atlantic_herring",0,18,3,0.273626289477427,"survey",0.438896,-2.32754,-1.05839726167661
"329",1,26,"Atlantic_herring",0,18,4,0,"survey",0.501215,-0.0153286,-3.00364278834884
"330",1,26,"Atlantic_herring",0,18,5,0,"survey",1.25116e-10,0.0244515,-4.74561692512154e-05
"331",1,27,"Atlantic_herring",0,16,1,0.000952303213343128,"survey",3.42013e-12,0.328896,2059.74725394349
"332",1,27,"Atlantic_herring",0,16,2,0.00345550023127364,"survey",0.00744477,-0.0420485,-0.184938680464495
"333",1,27,"Atlantic_herring",0,16,3,0.795445269773896,"survey",0.737966,0.949479,0.267641254507636
"334",1,27,"Atlantic_herring",0,16,4,0.200146926781487,"survey",0.25459,-0.770491,-0.431600513979255
"335",1,27,"Atlantic_herring",0,16,5,0,"survey",3.99972e-11,0.0235584,-2.52973358281065e-05
"336",1,28,"Atlantic_herring",0,6,1,0,"survey",4.79289e-12,0.0101068,-5.36258706223032e-06
"337",1,28,"Atlantic_herring",0,6,2,0.0391890780491817,"survey",0.00636978,0.428559,1.00726257209017
"338",1,28,"Atlantic_herring",0,6,3,0.853606382103791,"survey",0.450209,3.27339,1.4726570281231
"339",1,28,"Atlantic_herring",0,6,4,0.107204539847027,"survey",0.543421,-1.04422,-1.44947078305397
"340",1,28,"Atlantic_herring",0,6,5,0,"survey",2.85887e-11,0.00903578,-1.30970301977204e-05
"341",1,29,"Atlantic_herring",0,8,1,0.00374131480491716,"survey",7.4704e-12,0.616073,3871.66093828848
"342",1,29,"Atlantic_herring",0,8,2,0,"survey",0.0272253,-0.00448354,-0.466693046873424
"343",1,29,"Atlantic_herring",0,8,3,0.499910921076073,"survey",0.349023,1.43529,0.72239119660485
"344",1,29,"Atlantic_herring",0,8,4,0.496347764119009,"survey",0.623752,-0.908142,-0.456271019901756
"345",1,29,"Atlantic_herring",0,8,5,0,"survey",2.44488e-11,0.0121728,-1.39853637778929e-05
"346",1,30,"Atlantic_herring",0,17,1,0,"survey",7.37265e-12,0.0279041,-1.11953137517445e-05
"347",1,30,"Atlantic_herring",0,17,2,0,"survey",0.0330396,-0.00985642,-0.749448597303377
"348",1,30,"Atlantic_herring",0,17,3,0.632394924662966,"survey",0.559229,1.31773,0.403402405814901
"349",1,30,"Atlantic_herring",0,17,4,0.367605075337034,"survey",0.407731,-0.648695,-0.259097157190546
"350",1,30,"Atlantic_herring",0,17,5,0,"survey",1.52308e-11,0.0266713,-1.60911031318552e-05
"351",1,31,"Atlantic_herring",0,9,1,0,"survey",6.14663e-12,0.0149364,-7.4377194085284e-06
"352",1,31,"Atlantic_herring",0,9,2,0,"survey",0.074123,-0.00594496,-0.81676618441265
"353",1,31,"Atlantic_herring",0,9,3,0.652599620493359,"survey",0.597408,0.516781,0.214219441828784
"354",1,31,"Atlantic_herring",0,9,4,0.347400379506641,"survey",0.328469,0.174499,0.099096045089103
"355",1,31,"Atlantic_herring",0,9,5,0,"survey",9.19899e-12,0.0145737,-9.09895103844394e-06
"356",1,32,"Atlantic_herring",0,30,1,0,"survey",3.41906e-12,0.0515467,-1.01277736941541e-05
"357",1,32,"Atlantic_herring",0,30,2,0.0406974860405589,"survey",0.00887462,1.86546,1.85022708801497
"358",1,32,"Atlantic_herring",0,30,3,0.94848597215672,"survey",0.783836,5.41198,1.01861410586467
"359",1,32,"Atlantic_herring",0,30,4,0.010816541802721,"survey",0.207289,-0.963777,-2.36360107087708
"360",1,32,"Atlantic_herring",0,30,5,0,"survey",4.21026e-12,0.0509225,-1.12386742990444e-05
"361",1,33,"Atlantic_herring",0,24,1,0,"survey",4.2343e-12,0.0407243,-1.00808332988895e-05
"362",1,33,"Atlantic_herring",0,24,2,0.0283641235849164,"survey",0.0909052,-0.793187,-1.01619396011026
"363",1,33,"Atlantic_herring",0,24,3,0.971635876415084,"survey",0.436588,18.6385,3.96700153267546
"364",1,33,"Atlantic_herring",0,24,4,0,"survey",0.472507,-0.0202966,-3.36751659238674
"365",1,33,"Atlantic_herring",0,24,5,0,"survey",4.68852e-12,0.0404799,-1.06077556532944e-05
"366",1,34,"Atlantic_herring",0,25,1,0,"survey",2.15634e-12,0.0441074,-7.3422408023709e-06
"367",1,34,"Atlantic_herring",0,25,2,0.00306089649932792,"survey",0.0219605,-0.153139,-0.637678222357502
"368",1,34,"Atlantic_herring",0,25,3,0.99418648822395,"survey",0.792522,5.62249,1.13264488871034
"369",1,34,"Atlantic_herring",0,25,4,0.00275261527672258,"survey",0.185517,-0.297622,-2.12163033700771
"370",1,34,"Atlantic_herring",0,25,5,0,"survey",2.26257e-12,0.0439872,-7.52092082128246e-06
"371",1,35,"Atlantic_herring",0,16,1,0,"survey",2.50576e-12,0.0279885,-6.33183701622207e-06
"372",1,35,"Atlantic_herring",0,16,2,0.0061038704351769,"survey",0.00504847,0.020397,0.0594151735900405
"373",1,35,"Atlantic_herring",0,16,3,0.956935740777342,"survey",0.585839,7.50394,1.9393580246018
"374",1,35,"Atlantic_herring",0,16,4,0.0369603887874807,"survey",0.409113,-1.42356,-2.32733779298207
"375",1,35,"Atlantic_herring",0,16,5,0,"survey",2.56154e-12,0.0279533,-6.40192471058509e-06
"376",1,36,"Atlantic_herring",0,13,1,0,"survey",3.87109e-12,0.0221756,-7.09395305876773e-06
"377",1,36,"Atlantic_herring",0,13,2,0.0766998341625207,"survey",0.0618136,0.216125,0.215881041015182
"378",1,36,"Atlantic_herring",0,13,3,0.521440416962805,"survey",0.348054,2.73729,1.05965241809703
"379",1,36,"Atlantic_herring",0,13,4,0.401859748874674,"survey",0.590133,-2.00817,-0.883660307820358
"380",1,36,"Atlantic_herring",0,13,5,0,"survey",3.91047e-12,0.0221624,-7.12994460006528e-06
"381",1,37,"Atlantic_herring",0,8,1,0,"survey",2.66043e-12,0.0139464,-4.61339788008795e-06
"382",1,37,"Atlantic_herring",0,8,2,0,"survey",0.00923087,-0.0036187,-0.27174797147357
"383",1,37,"Atlantic_herring",0,8,3,1,"survey",0.72791,2.53641,0.902025325897449
"384",1,37,"Atlantic_herring",0,8,4,0,"survey",0.26286,-0.00629662,-1.45013102856259
"385",1,37,"Atlantic_herring",0,8,5,0,"survey",2.67291e-12,0.0139426,-4.62420587776972e-06
"386",1,38,"Atlantic_herring",0,10,1,0,"survey",3.75525e-12,0.0170885,-6.12800946474465e-06
"387",1,38,"Atlantic_herring",0,10,2,0,"survey",0.0080003,-0.00438037,-0.28284801572576
"388",1,38,"Atlantic_herring",0,10,3,0.680453378956373,"survey",0.463034,2.61613,1.01039644596696
"389",1,38,"Atlantic_herring",0,10,4,0.319546621043627,"survey",0.528965,-1.61087,-0.910544813605807
"390",1,38,"Atlantic_herring",0,10,5,0,"survey",3.76335e-12,0.0170863,-6.13461490233902e-06
"391",1,39,"Atlantic_herring",0,13,1,0,"survey",5.94202e-12,0.0216188,-8.78898515188187e-06
"392",1,39,"Atlantic_herring",0,13,2,0,"survey",0.00354221,-0.00463587,-0.214589678223348
"393",1,39,"Atlantic_herring",0,13,3,1,"survey",0.381644,12.5123,3.60895141780004
"394",1,39,"Atlantic_herring",0,13,4,0,"survey",0.614814,-0.0113361,-2.82711549109689
"395",1,39,"Atlantic_herring",0,13,5,0,"survey",5.94784e-12,0.0216175,-8.79328834964486e-06
"396",1,40,"Atlantic_herring",0,8,1,0,"survey",1.03689e-11,0.0128587,-9.1077549374146e-06
"397",1,40,"Atlantic_herring",0,8,2,0,"survey",0.00235618,-0.00252684,-0.137293262762599
"398",1,40,"Atlantic_herring",0,8,3,0.665778394487456,"survey",0.281844,4.57497,2.04549120451879
"399",1,40,"Atlantic_herring",0,8,4,0.334221605512544,"survey",0.715799,-2.03646,-1.27565162917364
"400",1,40,"Atlantic_herring",0,8,5,0,"survey",1.03736e-11,0.0128583,-9.10981887855077e-06
"401",1,41,"Atlantic_herring",0,5,1,0,"survey",1.94927e-11,0.00772121,-9.87236040671125e-06
"402",1,41,"Atlantic_herring",0,5,2,0,"survey",0.00316384,-0.00172657,-0.125774401211057
"403",1,41,"Atlantic_herring",0,5,3,0.277500290393774,"survey",0.217191,0.339759,0.289366537905477
"404",1,41,"Atlantic_herring",0,5,4,0.722499709606226,"survey",0.779645,-0.276196,-0.14471614901153
"405",1,41,"Atlantic_herring",0,5,5,0,"survey",1.94967e-11,0.00772111,-9.87337328373642e-06
"406",1,42,"Atlantic_herring",0,17,1,0,"survey",3.32422e-11,0.0253451,-2.37721980472989e-05
"407",1,42,"Atlantic_herring",0,17,2,0.716833263653985,"survey",0.0839548,26.1202,9.00579407503749
"408",1,42,"Atlantic_herring",0,17,3,0.283166736346015,"survey",0.194233,1.81373,0.832011808678663
"409",1,42,"Atlantic_herring",0,17,4,0,"survey",0.721812,-0.0150967,-3.50297073924405
"410",1,42,"Atlantic_herring",0,17,5,0,"survey",3.32454e-11,0.025345,-2.37733422134962e-05
"411",1,1,"Atlantic_mackerel",0,27,1,0,"survey",0.000582461,-0.00475662,-0.125405131473955
"412",1,1,"Atlantic_mackerel",0,27,2,0.28790155173007,"survey",0.358988,-1.71626,-0.616493826814783
"413",1,1,"Atlantic_mackerel",0,27,3,0.214753477916805,"survey",0.273806,-1.40874,-0.586406603733375
"414",1,1,"Atlantic_mackerel",0,27,4,0.497344970353125,"survey",0.366056,4.1105,1.12755142860404
"415",1,1,"Atlantic_mackerel",0,27,5,0,"survey",0.000567376,-0.00468581,-0.12377056192811
"416",1,2,"Atlantic_mackerel",0,13,1,0,"survey",0.000883085,-0.00283096,-0.107145251878
"417",1,2,"Atlantic_mackerel",0,13,2,0,"survey",0.614762,-0.0113359,-2.82699593208055
"418",1,2,"Atlantic_mackerel",0,13,3,0.525861611642588,"survey",0.259832,4.81592,1.88172146290686
"419",1,2,"Atlantic_mackerel",0,13,4,0.474138388357412,"survey",0.124342,8.24586,3.57666341940361
"420",1,2,"Atlantic_mackerel",0,13,5,0,"survey",0.000180292,-0.000766495,-0.0484127669112188
"421",1,3,"Atlantic_mackerel",0,5,1,0,"survey",0.000505484,-0.000810018,-0.0502734522387313
"422",1,3,"Atlantic_mackerel",0,5,2,0,"survey",0.459127,-0.0042141,-1.51513530748907
"423",1,3,"Atlantic_mackerel",0,5,3,0.486171899777989,"survey",0.480252,0.0290564,0.0191013809215786
"424",1,3,"Atlantic_mackerel",0,5,4,0.513828100222011,"survey",0.0600465,5.51288,4.14083604717063
"425",1,3,"Atlantic_mackerel",0,5,5,0,"survey",6.9127e-05,0.00018427,-0.0185912613880823
"426",1,4,"Atlantic_mackerel",0,2,1,0.0237340041561851,"survey",0.0015098,0.131433,0.808875172124684
"427",1,4,"Atlantic_mackerel",0,2,2,0,"survey",0.942932,-0.0018295,-1.37326763596904
"428",1,4,"Atlantic_mackerel",0,2,3,0.976265995843815,"survey",0.0501424,5.79373,5.84899686564482
"429",1,4,"Atlantic_mackerel",0,2,4,0,"survey",0.00541252,-0.000797961,-0.104043452460979
"430",1,4,"Atlantic_mackerel",0,2,5,0,"survey",2.98732e-06,0.000701708,-0.00244430767294136
"431",1,5,"Atlantic_mackerel",0,5,1,0,"survey",0.000524189,-0.000828176,-0.0511951657874061
"432",1,5,"Atlantic_mackerel",0,5,2,0.0568226375637172,"survey",0.500506,-0.618561,-1.40234058032106
"433",1,5,"Atlantic_mackerel",0,5,3,0.683603450529343,"survey",0.495279,1.09988,0.598365787463106
"434",1,5,"Atlantic_mackerel",0,5,4,0.25957391190694,"survey",0.00369028,5.5195,9.41884930841509
"435",1,5,"Atlantic_mackerel",0,5,5,0,"survey",8.98428e-07,0.00235471,-0.00211946691410836
"436",1,6,"Atlantic_mackerel",0,1,1,0,"survey",0.000318182,-0.000115737,-0.0178376567967881
"437",1,6,"Atlantic_mackerel",0,1,2,0,"survey",0.350169,-0.000815742,-0.591750792141422
"438",1,6,"Atlantic_mackerel",0,1,3,1,"survey",0.613283,0.488333,0.493813320572626
"439",1,6,"Atlantic_mackerel",0,1,4,0,"survey",0.0362292,-0.000589,-0.190339696332636
"440",1,6,"Atlantic_mackerel",0,1,5,0,"survey",4.51251e-07,0.00053977,-0.000671752186449735
"441",1,7,"Atlantic_mackerel",0,3,1,0,"survey",0.000608685,-0.000541719,-0.0427323647836157
"442",1,7,"Atlantic_mackerel",0,3,2,0.267798897761782,"survey",0.470928,-0.453537,-0.512690794813192
"443",1,7,"Atlantic_mackerel",0,3,3,0.732201102238218,"survey",0.474727,0.950678,0.647250230047717
"444",1,7,"Atlantic_mackerel",0,3,4,0,"survey",0.053736,-0.00188521,-0.401507160583719
"445",1,7,"Atlantic_mackerel",0,3,5,0,"survey",2.02753e-07,0.0018592,-0.000779909610147227
"446",1,8,"Atlantic_mackerel",0,3,1,0,"survey",0.000813073,-0.000628531,-0.0493884500667919
"447",1,8,"Atlantic_mackerel",0,3,2,0.266701974729515,"survey",0.592812,-0.639101,-0.73361175955018
"448",1,8,"Atlantic_mackerel",0,3,3,0.733298025270485,"survey",0.368471,1.5126,1.04098859855274
"449",1,8,"Atlantic_mackerel",0,3,4,0,"survey",0.0379042,-0.00178055,-0.337212989073671
"450",1,8,"Atlantic_mackerel",0,3,5,0,"survey",6.594e-08,0.00219601,-0.000444769603277922
"451",1,9,"Atlantic_mackerel",0,4,1,0,"survey",0.000386746,-0.000540969,-0.0393317174809339
"452",1,9,"Atlantic_mackerel",0,4,2,1,"survey",0.398004,3.6821,1.90844603008475
"453",1,9,"Atlantic_mackerel",0,4,3,0,"survey",0.5625,-0.00345246,-1.5
"454",1,9,"Atlantic_mackerel",0,4,4,0,"survey",0.0391096,-0.00238659,-0.395522944972855
"455",1,9,"Atlantic_mackerel",0,4,5,0,"survey",2.97017e-08,0.00324687,-0.000344683623051633
"456",1,10,"Atlantic_mackerel",0,4,1,0,"survey",0.000250554,-0.000367418,-0.031657795248564
"457",1,10,"Atlantic_mackerel",0,4,2,0.38740959894806,"survey",0.294806,0.422829,0.341106269683113
"458",1,10,"Atlantic_mackerel",0,4,3,0.61259040105194,"survey",0.637446,-0.0982508,-0.0622633564151009
"459",1,10,"Atlantic_mackerel",0,4,4,0,"survey",0.067497,-0.00260477,-0.519603695136977
"460",1,10,"Atlantic_mackerel",0,4,5,0,"survey",1.74643e-08,0.00345918,-0.000264305126700183
"461",1,11,"Atlantic_mackerel",0,4,1,0,"survey",0.000199566,-0.000276452,-0.0282535661465947
"462",1,11,"Atlantic_mackerel",0,4,2,0.0705468500159898,"survey",0.241653,-0.347496,-0.696144697665107
"463",1,11,"Atlantic_mackerel",0,4,3,0.92945314998401,"survey",0.654993,1.29916,0.678251811977923
"464",1,11,"Atlantic_mackerel",0,4,4,0,"survey",0.103154,-0.00277434,-0.642351928462895
"465",1,11,"Atlantic_mackerel",0,4,5,0,"survey",1.19381e-08,0.00361127,-0.000218523225310263
"466",1,12,"Atlantic_mackerel",0,2,1,0,"survey",0.00112008,-0.000483055,-0.0473303285431234
"467",1,12,"Atlantic_mackerel",0,2,2,0.528331822302811,"survey",0.726419,-0.336668,-0.328683395359631
"468",1,12,"Atlantic_mackerel",0,2,3,0.471668177697189,"survey",0.224862,0.69834,0.736059613700389
"469",1,12,"Atlantic_mackerel",0,2,4,0,"survey",0.0475991,-0.00123256,-0.308542055480286
"470",1,12,"Atlantic_mackerel",0,2,5,0,"survey",3.05547e-09,0.00207806,-7.81725015590521e-05
"471",1,13,"Atlantic_mackerel",0,8,1,0,"survey",0.000466701,-0.0012322,-0.0611032568690082
"472",1,13,"Atlantic_mackerel",0,8,2,0.366038882138518,"survey",0.452957,-0.624422,-0.36528077800911
"473",1,13,"Atlantic_mackerel",0,8,3,0.633961117861482,"survey",0.516887,1.03337,0.460583189417084
"474",1,13,"Atlantic_mackerel",0,8,4,0,"survey",0.0296894,-0.00455282,-0.48735531186189
"475",1,13,"Atlantic_mackerel",0,8,5,0,"survey",1.22733e-09,0.00904155,-9.90890508583062e-05
"476",1,14,"Atlantic_mackerel",0,19,1,0,"survey",0.000340855,-0.00232973,-0.0804751203789097
"477",1,14,"Atlantic_mackerel",0,19,2,0.808730543376577,"survey",0.35174,12.7826,3.35871484697019
"478",1,14,"Atlantic_mackerel",0,19,3,0.191269456623423,"survey",0.595403,-4.12675,-2.28294889606935
"479",1,14,"Atlantic_mackerel",0,19,4,0,"survey",0.0525164,-0.0118961,-0.998905200707254
"480",1,14,"Atlantic_mackerel",0,19,5,0,"survey",6.93611e-10,0.0225574,-0.000114798122806952
"481",1,15,"Atlantic_mackerel",0,15,1,0,"survey",0.000861668,-0.00322968,-0.113688257968886
"482",1,15,"Atlantic_mackerel",0,15,2,0.0452281261131842,"survey",0.602625,-1.75867,-2.78090777270545
"483",1,15,"Atlantic_mackerel",0,15,3,0.954771873886816,"survey",0.351301,14.3078,3.94332207985804
"484",1,15,"Atlantic_mackerel",0,15,4,0,"survey",0.045212,-0.00916709,-0.823516848643669
"485",1,15,"Atlantic_mackerel",0,15,5,0,"survey",2.68208e-10,0.019233,-6.34280694960835e-05
"486",1,16,"Atlantic_mackerel",0,12,1,0,"survey",0.000988748,-0.00274875,-0.10892647061206
"487",1,16,"Atlantic_mackerel",0,12,2,0.318077989884157,"survey",0.691658,-2.96514,-1.5560679233054
"488",1,16,"Atlantic_mackerel",0,12,3,0.681922010115843,"survey",0.286215,7.09892,2.56223035355299
"489",1,16,"Atlantic_mackerel",0,12,4,0,"survey",0.0211382,-0.00642179,-0.503645113150123
"490",1,16,"Atlantic_mackerel",0,12,5,0,"survey",7.89622e-11,0.016853,-3.07822416337732e-05
"491",1,17,"Atlantic_mackerel",0,14,1,0,"survey",0.000417551,-0.00200063,-0.0764572691115763
"492",1,17,"Atlantic_mackerel",0,14,2,0.0804426622773994,"survey",0.425589,-1.87672,-1.97957559112089
"493",1,17,"Atlantic_mackerel",0,14,3,0.919557337722601,"survey",0.549261,6.62649,1.86949390270493
"494",1,17,"Atlantic_mackerel",0,14,4,0,"survey",0.0247332,-0.00771187,-0.588442690497554
"495",1,17,"Atlantic_mackerel",0,14,5,0,"survey",5.11012e-11,0.0202708,-2.67472764968697e-05
"496",1,18,"Atlantic_mackerel",0,14,1,0,"survey",0.000259363,-0.00133431,-0.0602584599869595
"497",1,18,"Atlantic_mackerel",0,14,2,0.717563047997831,"survey",0.30435,8.60946,2.80253723581058
"498",1,18,"Atlantic_mackerel",0,14,3,0.282436952002169,"survey",0.637885,-3.22154,-1.66520979397733
"499",1,18,"Atlantic_mackerel",0,14,4,0,"survey",0.0575056,-0.00889251,-0.897261611794464
"500",1,18,"Atlantic_mackerel",0,14,5,0,"survey",5.68318e-11,0.0201221,-2.82071834822266e-05
"501",1,19,"Atlantic_mackerel",0,15,1,0,"survey",0.000216478,-0.00115865,-0.0569839451073721
"502",1,19,"Atlantic_mackerel",0,15,2,0.698671831765357,"survey",0.253114,10.6333,3.42998031690075
"503",1,19,"Atlantic_mackerel",0,15,3,0.301328168234643,"survey",0.651653,-3.48645,-1.68077024928113
"504",1,19,"Atlantic_mackerel",0,15,4,0,"survey",0.0950166,-0.0102806,-1.19383792869887
"505",1,19,"Atlantic_mackerel",0,15,5,0,"survey",8.20334e-11,0.0210091,-3.50784976873298e-05
"506",1,20,"Atlantic_mackerel",0,17,1,0,"survey",0.00027396,-0.00171327,-0.0682445602227753
"507",1,20,"Atlantic_mackerel",0,17,2,0.00467500160837211,"survey",0.268855,-0.327076,-2.10070628639234
"508",1,20,"Atlantic_mackerel",0,17,3,0.995324998391628,"survey",0.608699,8.31051,2.04321571889216
"509",1,20,"Atlantic_mackerel",0,17,4,0,"survey",0.122172,-0.0120784,-1.44115370450206
"510",1,20,"Atlantic_mackerel",0,17,5,0,"survey",1.31897e-10,0.0230034,-4.73523917030597e-05
"511",1,21,"Atlantic_mackerel",0,12,1,0,"survey",0.00111832,-0.00289645,-0.115844033078964
"512",1,21,"Atlantic_mackerel",0,12,2,0.94247479328522,"survey",0.728089,2.91328,0.870350915947658
"513",1,21,"Atlantic_mackerel",0,12,3,0.0575252067147796,"survey",0.220884,-0.929037,-1.20406798896105
"514",1,21,"Atlantic_mackerel",0,12,4,0,"survey",0.0499093,-0.00745222,-0.773893791162586
