# This file was created using the write_tsDatFile function and used all the simulated data from sim_dta.rds found in repo:Hydra-self-testing
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  166
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 1 4 95649.5874445485 0.2
  1 2 4 111408.094409795 0.2
  1 3 4 80334.6939065886 0.2
  1 4 4 72722.1327369603 0.2
  1 5 4 91455.0138888201 0.2
  1 6 4 87511.9647845692 0.2
  1 7 4 132174.215581319 0.2
  1 8 4 101130.025372005 0.2
  1 9 4 99018.8385600327 0.2
  1 10 4 114450.566901405 0.2
  1 11 4 103847.607099723 0.2
  1 12 4 175213.463915798 0.2
  1 13 4 90608.1799738595 0.2
  1 14 4 144931.752538804 0.2
  1 15 4 142901.59303268 0.2
  1 16 4 179620.652943878 0.2
  1 17 4 108864.40117484 0.2
  1 18 4 110236.872285742 0.2
  1 19 4 141641.185192889 0.2
  1 20 4 206032.073333997 0.2
  1 21 4 118726.706146412 0.2
  1 22 4 165097.654521569 0.2
  1 23 4 193993.961494364 0.2
  1 24 4 164809.767545918 0.2
  1 25 4 189335.83348179 0.2
  1 26 4 157864.383930803 0.2
  1 27 4 182980.511750615 0.2
  1 28 4 171622.934372751 0.2
  1 29 4 217081.123298036 0.2
  1 30 4 213994.001210003 0.2
  1 31 4 231636.179769294 0.2
  1 32 4 198921.933020753 0.2
  1 33 4 210738.325362493 0.2
  1 34 4 160614.328092414 0.2
  1 35 4 208861.776606041 0.2
  1 36 4 241946.514801252 0.2
  1 37 4 238819.273973215 0.2
  1 38 4 226502.181693017 0.2
  1 39 4 182520.590064948 0.2
  1 40 4 216360.973837541 0.2
  1 41 4 253480.675777417 0.2
  1 42 4 282649.6113498 0.2
  1 1 2 159.151341256633 0.2
  1 4 2 167.034627963043 0.2
  1 5 2 106.937217078725 0.2
  1 6 2 163.597412182017 0.2
  1 7 2 164.195485741638 0.2
  1 8 2 200.527077772249 0.2
  1 9 2 317.444138774932 0.2
  1 10 2 185.489909786498 0.2
  1 11 2 396.812394124514 0.2
