# This file was created using the write_tsDatFile function and used all the simulated data from sim_dta.rds found in repo:Hydra-self-testing
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  166
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 1 4 192821.325314117 0.2
  1 2 4 79014.7870274126 0.2
  1 3 4 124616.427150979 0.2
  1 4 4 103868.800419369 0.2
  1 5 4 134002.101442682 0.2
  1 6 4 57268.2749538559 0.2
  1 7 4 103487.593687646 0.2
  1 8 4 90909.6829605887 0.2
  1 9 4 166916.502304789 0.2
  1 10 4 125592.673859835 0.2
  1 11 4 135654.47265439 0.2
  1 12 4 115981.131546863 0.2
  1 13 4 122188.927313688 0.2
  1 14 4 97496.3473861755 0.2
  1 15 4 99952.0958652449 0.2
  1 16 4 111728.302167967 0.2
  1 17 4 97166.1459736964 0.2
  1 18 4 99386.1132525736 0.2
  1 19 4 111429.367943803 0.2
  1 20 4 148050.446705044 0.2
  1 21 4 131279.818078806 0.2
  1 22 4 115802.661095511 0.2
  1 23 4 125523.397327017 0.2
  1 24 4 204826.34173186 0.2
  1 25 4 157791.419624184 0.2
  1 26 4 195093.921586129 0.2
  1 27 4 262154.182704027 0.2
  1 28 4 240357.238381804 0.2
  1 29 4 145493.632947954 0.2
  1 30 4 224567.945015271 0.2
  1 31 4 182400.049906763 0.2
  1 32 4 177926.396427393 0.2
  1 33 4 165584.346407825 0.2
  1 34 4 229057.774678209 0.2
  1 35 4 190357.647449081 0.2
  1 36 4 197293.083771833 0.2
  1 37 4 204828.685919528 0.2
  1 38 4 176392.219273903 0.2
  1 39 4 222426.402238139 0.2
  1 40 4 174789.187706505 0.2
  1 41 4 218524.490290937 0.2
  1 42 4 232627.576475989 0.2
  1 1 2 315.375143455457 0.2
  1 4 2 188.85787284339 0.2
  1 5 2 246.462147479821 0.2
  1 6 2 199.417844440671 0.2
  1 7 2 209.603020700374 0.2
  1 8 2 298.406133421584 0.2
  1 9 2 322.458937966593 0.2
  1 10 2 306.008111554542 0.2
  1 11 2 469.214545410593 0.2
  1 12 2 449.745765744015 0.2
  1 13 2 347.425813006018 0.2
  1 14 2 417.936551113277 0.2
  1 15 2 404.621691933939 0.2
  1 16 2 462.450141606119 0.2
  1 17 2 420.78368895455 0.2
  1 18 2 675.985442397864 0.2
  1 19 2 1909.39575493319 0.2
  1 20 2 1735.51476679548 0.2
  1 21 2 1936.75750781983 0.2
  1 22 2 1879.1843845652 0.2
  1 23 2 2039.60210976623 0.2
  1 24 2 1699.54338106793 0.2
  1 25 2 1898.18873285973 0.2
  1 26 2 1309.98463582025 0.2
  1 27 2 2425.00591540414 0.2
  1 28 2 2105.64068073277 0.2
  1 29 2 1846.47029290143 0.2
  1 30 2 1855.20607627048 0.2
  1 31 2 2134.35919128048 0.2
  1 32 2 1191.57265788667 0.2
  1 33 2 2678.53122505312 0.2
  1 34 2 2355.47396122356 0.2
  1 35 2 2030.92503778117 0.2
  1 36 2 3185.48152951557 0.2
  1 37 2 2375.33138822049 0.2
  1 38 2 1978.27179521358 0.2
  1 39 2 1651.69819565329 0.2
  1 40 2 1511.68845235147 0.2
  1 41 2 1827.62766663801 0.2
  1 42 2 890.056925403606 0.2
  1 1 1 28972.6155101548 0.2
  1 2 1 16672.6429463931 0.2
  1 3 1 13958.3555768017 0.2
  1 4 1 11405.134906265 0.2
  1 5 1 13228.7235541444 0.2
  1 6 1 8480.85664339382 0.2
  1 7 1 6435.14164208505 0.2
  1 8 1 7643.50345388426 0.2
  1 9 1 7124.13763860866 0.2
  1 10 1 10876.0853083733 0.2
  1 11 1 16735.9719691392 0.2
  1 12 1 11185.2651955447 0.2
  1 13 1 8681.81064072979 0.2
  1 14 1 10718.695824033 0.2
  1 15 1 6726.66965011505 0.2
  1 16 1 6199.47302117517 0.2
  1 17 1 6055.6552795262 0.2
  1 18 1 6340.49783880267 0.2
  1 19 1 3062.62348834026 0.2
  1 20 1 4882.20476445122 0.2
  1 21 1 4570.93207528934 0.2
  1 22 1 8354.04544947068 0.2
  1 23 1 5742.59931064903 0.2
  1 24 1 6171.84492102958 0.2
  1 25 1 5601.90840297682 0.2
  1 26 1 4906.19641130662 0.2
  1 27 1 4667.58813849331 0.2
  1 28 1 4875.31461672973 0.2
  1 29 1 5774.93484405991 0.2
  1 30 1 2832.19615087434 0.2
  1 31 1 4354.15883314483 0.2
  1 32 1 3042.61680024732 0.2
  1 33 1 2372.30563400004 0.2
  1 34 1 2220.07546874218 0.2
  1 35 1 2091.58350612715 0.2
  1 36 1 1266.44902289538 0.2
  1 37 1 2088.01569704708 0.2
  1 38 1 2699.2923338822 0.2
  1 39 1 1341.21304798483 0.2
  1 40 1 1351.80187455393 0.2
  1 41 1 1884.45176290767 0.2
  1 42 1 1850.62362005149 0.2
  1 1 3 115.061576726106 0.2
  1 2 3 185.695592744016 0.2
  1 3 3 172.032488581541 0.2
  1 4 3 188.004055367781 0.2
  1 5 3 367.657785073004 0.2
  1 6 3 334.085360799791 0.2
  1 7 3 514.689816546475 0.2
  1 8 3 313.51330991239 0.2
  1 9 3 405.201220516656 0.2
  1 10 3 368.364395307607 0.2
  1 11 3 371.633162003612 0.2
  1 12 3 364.281974784271 0.2
  1 13 3 369.079502181816 0.2
  1 14 3 253.906702823566 0.2
  1 15 3 306.894343657833 0.2
  1 16 3 325.108074777967 0.2
  1 17 3 251.432759248867 0.2
