# This file was created using the write_tsDatFile function and used all the simulated data from sim_dta.rds found in repo:Hydra-self-testing
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  166
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 1 4 94410.0040528079 0.2
  1 2 4 92436.2938534938 0.2
  1 3 4 102515.542662963 0.2
  1 4 4 113781.655492809 0.2
  1 5 4 121831.778296377 0.2
  1 6 4 119654.351860874 0.2
  1 7 4 140211.23019024 0.2
  1 8 4 114856.136964234 0.2
  1 9 4 95826.1617565091 0.2
  1 10 4 147478.553228195 0.2
  1 11 4 118137.668083794 0.2
  1 12 4 154856.51052558 0.2
  1 13 4 113418.580415488 0.2
  1 14 4 132350.03648026 0.2
  1 15 4 116361.328830545 0.2
  1 16 4 129489.492157292 0.2
  1 17 4 128162.120833155 0.2
  1 18 4 128929.377087759 0.2
  1 19 4 109652.174989785 0.2
  1 20 4 81092.3948090631 0.2
  1 21 4 138901.138254265 0.2
  1 22 4 144681.944679781 0.2
  1 23 4 143259.560806127 0.2
  1 24 4 212903.47933849 0.2
  1 25 4 188801.646333604 0.2
  1 26 4 164074.413437313 0.2
  1 27 4 172381.073174555 0.2
  1 28 4 144698.53781089 0.2
  1 29 4 246845.78570862 0.2
  1 30 4 291978.303804549 0.2
  1 31 4 228153.248796579 0.2
  1 32 4 135912.226494285 0.2
  1 33 4 172162.150411795 0.2
  1 34 4 219327.951397939 0.2
  1 35 4 191880.220203735 0.2
  1 36 4 175047.991544952 0.2
  1 37 4 233932.481871417 0.2
  1 38 4 179922.97994135 0.2
  1 39 4 263367.326208067 0.2
  1 40 4 231239.388198809 0.2
  1 41 4 143292.778334359 0.2
  1 42 4 212735.710408913 0.2
  1 1 2 508.864406311494 0.2
  1 4 2 214.949413335705 0.2
  1 5 2 282.633626926708 0.2
  1 6 2 204.120737622424 0.2
  1 7 2 184.035907292925 0.2
  1 8 2 352.150439487186 0.2
  1 9 2 213.604207800686 0.2
  1 10 2 283.542786386098 0.2
  1 11 2 398.587265952514 0.2
  1 12 2 291.235093676511 0.2
  1 13 2 537.107457911619 0.2
  1 14 2 437.251609964426 0.2
  1 15 2 359.518078022108 0.2
  1 16 2 573.385419812494 0.2
  1 17 2 374.105313505328 0.2
  1 18 2 886.044901254831 0.2
  1 19 2 1580.89142084101 0.2
  1 20 2 2814.91965862536 0.2
  1 21 2 3038.66007986754 0.2
  1 22 2 2130.06903054894 0.2
  1 23 2 1769.13001361527 0.2
  1 24 2 2230.93179415918 0.2
  1 25 2 2055.02446943999 0.2
  1 26 2 1627.33585000264 0.2
  1 27 2 1683.59766944837 0.2
  1 28 2 1942.50068808965 0.2
  1 29 2 1807.45236882131 0.2
  1 30 2 1615.22468616402 0.2
  1 31 2 2023.1753060013 0.2
  1 32 2 3097.42315345692 0.2
  1 33 2 3256.35464050362 0.2
  1 34 2 3073.45389974373 0.2
  1 35 2 2645.90133014099 0.2
  1 36 2 2348.60048785141 0.2
  1 37 2 2237.81390165512 0.2
  1 38 2 2173.58604850252 0.2
  1 39 2 3005.51894792357 0.2
  1 40 2 1153.31871604477 0.2
  1 41 2 1144.72997575496 0.2
  1 42 2 1436.05512600832 0.2
  1 1 1 25131.4882090554 0.2
  1 2 1 18424.7048003397 0.2
  1 3 1 12532.034421246 0.2
  1 4 1 13329.3888013721 0.2
  1 5 1 10146.4069783696 0.2
  1 6 1 14413.9185060526 0.2
  1 7 1 12294.5306399432 0.2
  1 8 1 10263.0514564521 0.2
  1 9 1 6942.9485078589 0.2
  1 10 1 14522.03211414 0.2
  1 11 1 11811.5023712006 0.2
  1 12 1 10123.3792890007 0.2
  1 13 1 11893.0703121035 0.2
  1 14 1 8685.0156301327 0.2
  1 15 1 5726.50372006292 0.2
  1 16 1 7035.69977008571 0.2
  1 17 1 5036.37052859483 0.2
  1 18 1 6443.61690115139 0.2
  1 19 1 4585.11043158151 0.2
  1 20 1 4148.54299408088 0.2
  1 21 1 5545.69762894516 0.2
  1 22 1 7402.21581049123 0.2
  1 23 1 8562.47352584464 0.2
  1 24 1 7746.1765938035 0.2
  1 25 1 4886.34893512008 0.2
  1 26 1 7405.92245728929 0.2
  1 27 1 4310.71681368699 0.2
  1 28 1 4689.980391033 0.2
  1 29 1 4136.61476031909 0.2
  1 30 1 5215.56991340978 0.2
  1 31 1 3841.97745837301 0.2
  1 32 1 3939.29286814894 0.2
  1 33 1 3140.60168814004 0.2
  1 34 1 3142.08791441855 0.2
  1 35 1 1861.01046467495 0.2
  1 36 1 1558.29875029518 0.2
  1 37 1 1825.73919819999 0.2
  1 38 1 1654.12611318441 0.2
  1 39 1 1261.50351244235 0.2
  1 40 1 1515.81346754622 0.2
  1 41 1 1388.54978434513 0.2
  1 42 1 2007.71125117425 0.2
  1 1 3 124.680567592243 0.2
  1 2 3 113.190959300815 0.2
  1 3 3 138.187758483865 0.2
  1 4 3 207.616822299064 0.2
  1 5 3 218.688027211737 0.2
  1 6 3 447.233327667898 0.2
  1 7 3 363.87161018405 0.2
  1 8 3 468.549727038674 0.2
  1 9 3 404.688653927611 0.2
  1 10 3 348.506107351492 0.2
  1 11 3 535.086926467174 0.2
  1 12 3 382.589707596882 0.2
  1 13 3 403.418826025895 0.2
  1 14 3 551.370004507362 0.2
  1 15 3 293.294834320865 0.2
  1 16 3 382.336643994691 0.2
  1 17 3 334.785343208705 0.2
