# This file was created using the write_tsDatFile function and used all the simulated data from sim_dta.rds found in repo:Hydra-self-testing
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  166
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 1 4 118751.65792666 0.2
  1 2 4 98611.7500062194 0.2
  1 3 4 133271.666175314 0.2
  1 4 4 106908.370297566 0.2
  1 5 4 76483.0687494174 0.2
  1 6 4 126046.562459641 0.2
  1 7 4 126110.461201571 0.2
  1 8 4 104640.369738535 0.2
  1 9 4 120761.468730127 0.2
  1 10 4 130793.664694688 0.2
  1 11 4 123901.996333567 0.2
  1 12 4 94462.8630045438 0.2
  1 13 4 99548.2693141627 0.2
  1 14 4 94290.7607069013 0.2
  1 15 4 140118.926365518 0.2
  1 16 4 76917.2096721612 0.2
  1 17 4 109950.854151742 0.2
  1 18 4 104717.654831928 0.2
  1 19 4 165541.518306305 0.2
  1 20 4 112243.491352785 0.2
  1 21 4 152603.596744697 0.2
  1 22 4 144640.439265371 0.2
  1 23 4 126068.24840415 0.2
  1 24 4 244038.935205932 0.2
  1 25 4 167573.78402016 0.2
  1 26 4 157816.211839591 0.2
  1 27 4 231530.261442872 0.2
  1 28 4 183482.494671503 0.2
  1 29 4 223872.368081831 0.2
  1 30 4 180063.132812685 0.2
  1 31 4 259534.761814861 0.2
  1 32 4 195121.226748353 0.2
  1 33 4 176338.228326734 0.2
  1 34 4 156389.745047958 0.2
  1 35 4 219091.300744848 0.2
  1 36 4 251590.141110892 0.2
  1 37 4 195942.341131488 0.2
  1 38 4 226455.092566546 0.2
  1 39 4 140597.247656981 0.2
  1 40 4 298022.913496219 0.2
  1 41 4 146106.049032482 0.2
  1 42 4 248525.332905298 0.2
  1 1 2 374.766332765614 0.2
  1 4 2 191.371686210018 0.2
  1 5 2 303.212537637995 0.2
  1 6 2 247.582647723573 0.2
  1 7 2 228.274600044254 0.2
  1 8 2 236.169463352862 0.2
  1 9 2 253.907217780223 0.2
  1 10 2 379.613750951145 0.2
  1 11 2 358.217977190939 0.2
  1 12 2 308.091790624976 0.2
  1 13 2 537.168753964826 0.2
  1 14 2 549.591534281634 0.2
  1 15 2 544.08506163594 0.2
  1 16 2 466.909148395393 0.2
  1 17 2 485.292997159959 0.2
  1 18 2 975.566102947593 0.2
  1 19 2 1374.91021311686 0.2
  1 20 2 1615.62045931284 0.2
  1 21 2 1556.61292101272 0.2
  1 22 2 2414.61965759162 0.2
  1 23 2 1389.52481663171 0.2
  1 24 2 1327.77341445298 0.2
  1 25 2 1343.16059142416 0.2
  1 26 2 2324.04647831351 0.2
  1 27 2 2784.24498252057 0.2
  1 28 2 2048.04208392587 0.2
  1 29 2 1817.31878734693 0.2
  1 30 2 2425.68732840348 0.2
  1 31 2 2075.63669760063 0.2
